207,147,27485.00,"2020-08-05 21:12:57"
171,1933,40996.00,"2020-03-02 18:06:25"
993,1725,40800.00,"2020-05-07 16:27:32"
1116,1530,3965.00,"2020-07-23 16:16:19"
1905,1278,26281.00,"2020-01-17 07:46:14"
698,1297,34925.00,"2020-05-16 18:38:44"
1563,1143,5074.00,"2020-08-12 05:06:25"
170,594,49854.00,"2020-08-27 21:04:00"
721,848,12394.00,"2020-02-04 17:58:45"
1615,1527,38003.00,"2020-04-23 12:42:47"
1192,1298,33347.00,"2019-11-28 00:19:34"
1237,1730,16520.00,"2020-03-15 03:18:22"
341,1205,13065.00,"2020-02-04 00:01:51"
1531,1371,20646.00,"2019-11-14 07:59:58"
1155,234,34824.00,"2020-01-30 04:36:11"
1842,516,43797.00,"2020-02-14 09:46:20"
403,1233,29337.00,"2020-04-16 06:53:04"
1907,1305,35435.00,"2020-06-27 07:25:00"
252,644,31362.00,"2020-03-28 15:43:40"
1566,827,34394.00,"2020-08-11 21:59:03"
1346,355,9735.00,"2019-11-24 23:00:31"
1561,575,8358.00,"2020-02-17 04:02:08"
574,821,26310.00,"2020-01-25 08:08:54"
1617,158,22520.00,"2019-12-20 18:34:49"
1547,1834,47466.00,"2019-12-07 08:46:23"
691,1565,46356.00,"2020-09-03 01:16:24"
264,307,11621.00,"2020-09-23 06:55:42"
511,477,45499.00,"2020-05-28 20:59:52"
1191,1273,28196.00,"2020-09-06 18:27:14"
993,1411,39594.00,"2020-10-01 07:23:42"
1232,1408,35922.00,"2019-11-19 19:36:05"
247,1058,47057.00,"2020-08-08 05:54:05"
1437,1510,35811.00,"2019-12-08 18:27:31"
731,100,18757.00,"2020-10-05 04:06:52"
16,935,10654.00,"2020-03-04 14:50:31"
608,400,43645.00,"2020-07-27 19:27:09"
1363,943,27745.00,"2020-08-30 00:07:42"
1885,724,32662.00,"2020-08-15 10:16:24"
1315,286,41191.00,"2020-08-21 05:10:15"
597,954,10259.00,"2020-04-09 22:52:30"
1054,1908,44167.00,"2019-12-12 08:14:28"
111,1623,13116.00,"2020-01-26 15:47:54"
835,1203,7727.00,"2020-09-11 12:19:12"
1687,1123,27010.00,"2019-12-12 05:14:22"
1833,1957,31813.00,"2020-05-07 09:09:01"
1593,1562,26529.00,"2020-08-29 15:36:18"
1284,831,48435.00,"2019-12-26 17:09:44"
58,923,13231.00,"2020-07-01 05:27:44"
241,1579,32240.00,"2020-06-17 14:48:45"
361,1824,29939.00,"2020-07-30 15:10:57"
580,1109,38209.00,"2020-01-15 09:17:05"
747,125,47733.00,"2020-01-08 06:42:36"
37,290,5192.00,"2020-03-13 08:54:26"
1166,1435,23068.00,"2020-02-08 08:27:16"
456,222,44041.00,"2020-10-02 23:32:48"
1764,1745,9458.00,"2020-01-31 20:19:53"
678,1245,45152.00,"2019-12-16 19:54:54"
712,83,5526.00,"2020-03-19 15:30:38"
1716,1476,48318.00,"2019-11-17 01:46:07"
307,1343,16371.00,"2020-01-15 18:26:25"
1301,1718,36013.00,"2020-10-11 18:50:54"
1862,223,10047.00,"2019-12-06 07:44:19"
901,30,5444.00,"2020-04-13 21:31:31"
1737,1200,40141.00,"2020-09-01 23:34:32"
1264,787,33692.00,"2020-04-08 13:53:19"
532,808,20704.00,"2020-09-09 09:03:09"
917,678,34561.00,"2020-05-13 15:42:19"
1139,1982,14620.00,"2020-10-07 22:18:17"
1496,66,10701.00,"2020-02-19 16:07:57"
1069,9,40676.00,"2020-07-09 03:19:46"
690,1312,18947.00,"2019-12-11 17:15:05"
1800,952,40292.00,"2020-01-18 15:11:44"
935,330,5051.00,"2020-03-11 18:39:40"
159,1944,42718.00,"2020-08-02 15:41:50"
4,1075,19940.00,"2020-02-05 06:00:27"
1709,339,24244.00,"2020-06-28 13:58:14"
1257,294,6755.00,"2019-11-22 16:33:56"
1546,440,44850.00,"2020-05-16 10:58:49"
525,1579,30848.00,"2020-05-13 18:25:13"
1576,831,3708.00,"2020-03-13 10:32:01"
106,1437,9131.00,"2019-12-30 06:03:31"
692,119,16515.00,"2020-03-18 08:05:47"
322,1035,45551.00,"2020-04-06 15:16:40"
723,9,36344.00,"2020-09-25 19:30:16"
1557,734,12657.00,"2020-03-11 21:39:36"
751,53,14281.00,"2020-01-17 22:04:46"
88,740,44516.00,"2019-12-09 19:38:32"
1578,345,1728.00,"2020-04-09 11:23:07"
668,1266,9155.00,"2020-01-27 00:35:54"
101,1156,5265.00,"2020-03-25 02:18:00"
1225,1004,6949.00,"2020-09-17 10:14:49"
108,86,29383.00,"2020-03-22 05:15:18"
1833,1911,22883.00,"2019-12-18 17:17:20"
331,860,38924.00,"2020-09-12 19:05:02"
1099,1376,26395.00,"2020-05-24 22:11:25"
743,1097,18305.00,"2020-04-01 17:28:42"
1716,917,42341.00,"2020-07-16 02:00:08"
1382,1930,1080.00,"2020-02-26 14:39:20"
755,1969,5822.00,"2019-12-03 01:55:51"
1594,1988,26186.00,"2020-04-14 11:49:11"
1356,1058,43151.00,"2020-08-20 17:04:15"
1112,331,18349.00,"2020-04-28 08:24:27"
1741,1657,3581.00,"2020-02-10 08:12:34"
1584,987,36092.00,"2020-01-30 04:39:30"
1176,1384,47665.00,"2020-03-26 17:33:50"
1034,1248,31218.00,"2020-06-19 12:31:32"
1051,1143,27423.00,"2020-02-05 07:20:54"
1859,674,39986.00,"2020-06-15 14:33:00"
1907,58,16502.00,"2020-09-17 13:23:00"
1459,1972,28201.00,"2020-06-22 15:27:00"
960,951,21495.00,"2020-06-23 23:47:25"
1545,105,27280.00,"2020-02-12 04:19:45"
340,106,41237.00,"2020-10-09 02:52:38"
1217,375,10741.00,"2020-01-16 10:26:05"
1027,1743,22595.00,"2020-07-01 18:54:24"
1806,626,3659.00,"2019-12-13 14:50:54"
1160,1478,28205.00,"2020-08-08 00:05:40"
767,1652,18423.00,"2019-11-30 00:44:52"
1013,1298,20853.00,"2020-07-09 00:11:11"
1460,1933,31821.00,"2020-02-27 13:38:10"
866,1343,7449.00,"2019-11-24 02:55:13"
1190,1542,5758.00,"2020-03-28 14:17:51"
1121,228,48045.00,"2020-03-11 03:40:17"
1271,1250,21130.00,"2020-03-20 15:34:04"
1563,1268,46664.00,"2020-09-25 22:59:50"
1112,770,33144.00,"2020-04-22 14:09:04"
780,786,26481.00,"2020-01-25 09:08:57"
1497,25,27905.00,"2019-11-18 00:55:39"
1748,1919,1792.00,"2019-11-14 10:07:28"
4,1497,39795.00,"2019-12-21 06:23:20"
1954,527,29142.00,"2020-08-10 20:37:41"
339,32,46440.00,"2020-08-23 17:24:48"
1404,1576,34395.00,"2020-01-29 20:59:37"
1220,101,43557.00,"2020-03-29 17:24:42"
605,32,46405.00,"2020-01-03 09:32:04"
1225,297,15218.00,"2020-08-30 19:14:13"
1626,915,8755.00,"2020-09-22 21:23:30"
1968,259,3066.00,"2020-01-06 15:38:50"
819,1844,7757.00,"2019-11-17 02:32:02"
221,630,4090.00,"2020-02-26 03:47:27"
1036,1715,1314.00,"2020-06-22 13:44:08"
1119,1278,10965.00,"2020-01-13 10:33:52"
273,468,47725.00,"2020-06-22 09:44:18"
794,1867,28610.00,"2020-04-08 18:07:54"
1703,500,25104.00,"2020-07-14 18:59:31"
504,1327,28933.00,"2020-07-15 02:58:41"
395,332,3849.00,"2020-10-09 12:59:31"
1599,265,18186.00,"2020-03-21 15:21:08"
1727,1603,38164.00,"2020-01-13 03:22:00"
714,989,5033.00,"2020-02-13 14:22:46"
127,328,27587.00,"2019-12-31 08:42:24"
871,168,8294.00,"2020-05-31 04:18:05"
499,883,9684.00,"2020-06-14 02:29:14"
1627,35,18502.00,"2020-02-04 22:29:54"
1327,1236,44436.00,"2019-11-12 21:32:33"
1554,744,5519.00,"2019-12-02 10:11:26"
523,1420,32998.00,"2020-04-13 06:27:58"
769,277,6043.00,"2020-01-30 00:51:11"
147,1333,47802.00,"2019-12-22 14:20:22"
726,917,22073.00,"2020-10-05 06:32:29"
68,1034,47274.00,"2019-12-02 13:49:20"
921,1816,4451.00,"2019-11-21 21:53:11"
463,445,28782.00,"2020-09-16 17:51:00"
1894,208,8558.00,"2019-11-22 06:17:23"
1204,1709,9857.00,"2020-10-03 22:56:10"
1390,1784,36806.00,"2020-03-27 06:40:59"
837,1159,23053.00,"2020-05-21 20:35:26"
1262,758,36905.00,"2020-01-06 10:09:34"
761,1681,15612.00,"2019-12-10 18:28:34"
1706,236,10063.00,"2020-06-18 08:34:39"
1243,296,16369.00,"2020-02-11 20:18:51"
1243,601,29356.00,"2020-08-16 12:10:24"
226,1395,25154.00,"2020-06-30 12:22:57"
1146,170,45049.00,"2020-04-26 22:34:25"
430,868,22246.00,"2020-01-27 03:30:20"
1679,229,25073.00,"2020-07-15 20:39:21"
935,1830,9481.00,"2020-05-17 05:46:15"
748,1673,37840.00,"2020-07-06 08:37:39"
1685,624,39115.00,"2020-04-22 02:47:28"
1541,962,9766.00,"2020-08-31 00:51:25"
1807,411,22301.00,"2020-08-22 23:03:20"
1250,1962,36777.00,"2020-06-07 17:07:38"
1232,191,17834.00,"2020-08-17 17:07:59"
1328,592,25301.00,"2020-06-06 08:53:38"
757,1083,46123.00,"2019-11-19 05:37:24"
1242,1758,13960.00,"2020-03-13 16:50:21"
523,50,42181.00,"2019-11-11 09:46:26"
1995,1759,36595.00,"2019-12-19 17:24:53"
1042,1375,11328.00,"2020-08-20 23:50:15"
551,1118,46132.00,"2019-11-23 10:13:52"
1979,458,36216.00,"2020-08-09 16:44:36"
105,1458,25208.00,"2019-12-06 20:33:34"
644,132,8641.00,"2020-05-26 22:45:03"
1218,223,14581.00,"2019-12-09 05:16:35"
1602,1698,40304.00,"2020-02-03 00:35:47"
1868,1698,36830.00,"2020-01-22 19:32:21"
221,821,16689.00,"2020-02-28 09:42:00"
1177,1464,31625.00,"2020-10-03 22:35:23"
1903,868,40562.00,"2020-09-06 20:16:40"
974,856,33874.00,"2020-01-17 06:50:39"
712,1426,33156.00,"2020-02-11 09:23:51"
1596,485,7699.00,"2019-11-15 17:34:39"
1308,240,27106.00,"2020-06-11 21:22:30"
1632,679,36195.00,"2020-01-01 00:29:02"
487,1097,34939.00,"2020-09-05 02:03:04"
382,152,49140.00,"2020-06-05 08:39:27"
408,1526,28844.00,"2020-02-17 02:56:20"
1735,1127,44437.00,"2020-10-04 18:31:25"
102,162,21062.00,"2020-02-28 11:50:39"
388,61,1805.00,"2019-12-17 03:16:47"
162,1975,20996.00,"2020-05-17 14:24:11"
1533,436,6259.00,"2019-12-24 05:38:15"
508,246,7800.00,"2020-09-20 22:33:32"
1364,1502,44418.00,"2020-02-08 05:40:38"
1669,967,14203.00,"2020-01-19 17:43:29"
261,1899,15491.00,"2020-01-11 12:01:36"
45,206,3132.00,"2020-06-11 09:44:12"
347,799,14745.00,"2020-08-20 20:04:27"
1007,1869,6358.00,"2019-11-16 01:35:59"
1615,1012,35973.00,"2019-11-13 07:47:16"
1080,1550,14999.00,"2020-02-04 10:49:15"
942,928,22148.00,"2020-02-25 07:30:30"
110,1314,36888.00,"2020-01-13 22:14:03"
1217,785,15030.00,"2020-08-21 11:34:56"
161,63,49055.00,"2020-08-04 05:47:14"
634,751,4052.00,"2020-01-14 23:26:48"
1461,743,13188.00,"2019-11-21 21:46:45"
1546,410,7558.00,"2020-01-28 12:03:51"
1853,781,37925.00,"2020-10-03 10:49:46"
899,835,19053.00,"2020-01-01 16:55:57"
935,307,27815.00,"2019-11-26 02:29:11"
899,1812,40266.00,"2020-08-03 11:16:14"
558,914,24077.00,"2020-07-17 19:30:34"
1376,1863,48360.00,"2020-01-31 00:45:38"
165,1840,41975.00,"2020-05-17 07:22:26"
430,13,32171.00,"2020-01-21 07:32:19"
1106,1293,35513.00,"2020-09-02 05:02:24"
846,108,12209.00,"2020-10-04 18:52:45"
654,1478,33766.00,"2019-11-15 10:24:16"
430,949,37366.00,"2020-10-09 06:36:15"
540,704,6919.00,"2020-03-22 21:26:40"
415,500,4927.00,"2020-07-13 07:53:28"
1706,1661,25733.00,"2019-12-07 10:09:29"
212,1160,45721.00,"2020-06-27 01:57:59"
1288,1662,4874.00,"2020-06-17 12:28:57"
1626,1561,47276.00,"2019-11-30 03:59:14"
880,1780,33560.00,"2020-09-17 13:18:39"
1861,474,13743.00,"2019-12-26 22:15:34"
97,629,25174.00,"2020-06-02 17:39:50"
1096,1427,40283.00,"2019-12-16 22:12:27"
1896,1723,8676.00,"2020-09-06 18:06:56"
986,608,40867.00,"2020-03-13 12:56:52"
1735,953,13467.00,"2020-09-07 11:07:37"
471,836,7308.00,"2020-09-15 01:56:00"
218,1838,16237.00,"2020-03-26 06:20:09"
891,1547,32995.00,"2020-09-28 20:57:21"
1136,389,16487.00,"2020-09-13 04:54:49"
291,1432,7252.00,"2020-07-27 17:17:01"
1210,218,32534.00,"2020-01-05 02:24:08"
1322,661,25296.00,"2020-09-17 16:26:05"
1644,60,4678.00,"2020-02-26 11:06:40"
1731,193,33436.00,"2020-05-03 04:23:43"
784,1930,12378.00,"2020-04-16 06:49:47"
1950,1605,49025.00,"2019-12-26 06:12:18"
1023,1020,16063.00,"2020-09-23 11:39:16"
1690,556,17342.00,"2019-11-24 16:19:36"
663,458,34813.00,"2020-05-14 12:39:35"
1785,537,4691.00,"2020-07-25 12:42:14"
802,142,7288.00,"2020-10-04 00:12:31"
1240,1593,28350.00,"2020-05-19 11:38:13"
221,351,18386.00,"2019-11-23 04:10:33"
1986,1966,46733.00,"2020-10-08 13:29:56"
294,1239,46552.00,"2020-08-29 08:23:58"
1084,1454,9036.00,"2020-09-25 20:54:15"
1486,1361,11181.00,"2020-05-22 07:34:52"
508,59,44741.00,"2020-02-27 20:09:45"
912,1496,35351.00,"2020-08-07 12:20:53"
513,1227,42159.00,"2020-01-12 06:24:47"
1961,1037,24723.00,"2019-12-01 20:27:08"
1607,521,21785.00,"2020-04-06 13:56:48"
1343,1475,36853.00,"2020-08-28 17:00:58"
794,1622,49379.00,"2019-11-27 12:06:47"
123,171,45752.00,"2020-02-29 13:33:00"
874,600,4068.00,"2020-08-20 19:34:26"
1561,1490,7595.00,"2020-04-16 16:09:22"
334,1135,39801.00,"2020-05-31 09:49:34"
980,1024,8492.00,"2020-02-09 01:44:22"
708,1846,32925.00,"2020-10-02 15:14:34"
1044,1062,47025.00,"2020-04-05 14:51:52"
392,430,31140.00,"2020-05-18 11:11:26"
611,1714,21045.00,"2020-04-01 21:47:36"
526,1464,3072.00,"2020-02-02 11:04:29"
317,1172,35578.00,"2020-04-02 12:55:41"
39,273,14856.00,"2020-07-01 19:49:44"
1333,650,29117.00,"2020-06-17 04:19:27"
1349,1187,37028.00,"2020-07-29 10:13:38"
1475,1108,20924.00,"2020-07-26 13:20:39"
836,1477,37023.00,"2020-09-03 16:25:34"
297,1938,19015.00,"2020-04-09 23:30:41"
63,994,15276.00,"2020-10-10 20:44:16"
351,464,24077.00,"2020-08-08 14:12:22"
174,630,3694.00,"2020-08-31 18:46:23"
1639,1230,47579.00,"2020-06-17 16:41:31"
1471,1633,31155.00,"2020-04-21 02:25:47"
824,431,27270.00,"2020-09-12 20:37:41"
791,167,37022.00,"2019-12-24 00:11:21"
1812,500,26210.00,"2020-07-22 17:16:36"
501,1714,26608.00,"2019-12-22 14:53:20"
60,1220,8686.00,"2020-07-03 13:28:30"
1657,1270,33251.00,"2020-04-13 20:02:50"
914,1797,36868.00,"2020-01-14 19:11:54"
1236,286,44682.00,"2020-07-22 15:22:30"
1748,1656,22763.00,"2020-01-07 14:52:36"
757,619,11233.00,"2019-12-26 23:37:58"
1329,896,3796.00,"2020-09-01 19:51:33"
1412,856,17965.00,"2020-08-30 10:12:38"
213,1360,6464.00,"2020-01-21 00:29:38"
1685,1104,30311.00,"2020-05-07 08:04:22"
369,366,8386.00,"2020-08-17 14:17:50"
506,1642,20144.00,"2020-03-08 11:24:10"
1735,1990,39848.00,"2020-05-19 03:43:09"
1777,975,43770.00,"2020-03-07 02:58:58"
1391,1141,30387.00,"2020-02-12 19:12:40"
1206,967,23452.00,"2020-06-10 07:51:42"
1141,152,10786.00,"2020-03-11 19:49:08"
1100,1850,1384.00,"2020-06-20 07:42:30"
1057,515,37780.00,"2020-03-29 13:17:36"
869,457,38583.00,"2020-02-09 22:59:20"
950,562,31878.00,"2020-01-19 14:12:55"
986,1894,2263.00,"2020-05-18 19:06:50"
1361,966,28533.00,"2020-07-17 11:12:48"
1042,411,29142.00,"2020-05-02 02:38:41"
1101,603,18498.00,"2020-09-06 06:55:32"
500,616,7197.00,"2020-02-16 07:45:28"
1713,490,19803.00,"2020-09-06 02:45:41"
1932,1012,18537.00,"2020-04-22 11:13:32"
1678,769,20703.00,"2020-02-22 18:50:55"
1285,88,4767.00,"2020-06-01 06:01:28"
